order_id,customer_id,customer_name,gender,age,state,city,region,loyalty_tier,payment_method,category,subcategory,product_name,manufacturer,sku,quantity,selling_price,unit_cost,warehouse,courier,shipping_mode,delivery_days,rto,rto_reason,discount_percent,revenue,cost,profit,order_date,dispatch_date,delivery_date
ORD-100107,CUST-88396,Joshua Barman,Male,29.0,Kerala,Kozhikode,South,Silver,Credit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,3,335,184,Bengaluru FC,DTDC,Standard,5,False,,15,854,552,302,2024-01-07,2024-01-08,2024-01-13
ORD-102798,CUST-83705,Thomas Kurian,Female,24.0,Punjab,Ludhiana,North,Bronze,Net Banking,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,4,1977,889,Delhi FC,Ekart,Standard,8,False,,19,6405,3556,2849,2024-10-28,2024-10-29,2024-11-06
ORD-101170,CUST-77506,Chakrika Dyal,Male,29.0,Goa,Margao,West,Bronze,UPI,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,1,2460,1476,Mumbai FC,Delhivery,Standard,8,False,,30,1722,1476,246,2024-07-23,2024-07-24,2024-08-01
ORD-101602,CUST-42822,Xavier Bora,Female,22.0,Maharashtra,Mumbai,West,Bronze,Net Banking,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,3,1233,678,Mumbai FC,Ekart,Express,4,False,,8,3403,2034,1369,2024-03-30,2024-03-31,2024-04-04
ORD-105620,CUST-14759,Gaurangi Bains,Male,60.0,Telangana,Hyderabad,South,Bronze,Debit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,4,923,507,Bengaluru FC,Blue Dart,Same Day,0,False,,22,2879,2028,851,2025-07-20,2025-07-21,2025-07-21
ORD-104456,CUST-26761,Eta Kaur,Male,49.0,Delhi,New Delhi,North,Bronze,Net Banking,Fashion,Men,Running Shoes,Puma,FAS-MN-003,4,3445,1550,Delhi FC,Ekart,Standard,5,False,,33,9232,6200,3032,2024-05-23,2024-05-24,2024-05-29
ORD-101311,CUST-07145,Aayush Munshi,Female,33.0,Punjab,Jalandhar,North,Bronze,Credit Card,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,3,1063,584,Delhi FC,Blue Dart,Standard,7,False,,5,3029,1752,1277,2024-12-08,2024-12-09,2024-12-16
ORD-100989,CUST-62146,Zaid Bahl,Male,69.0,Karnataka,Mysuru,South,Bronze,Credit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,3,785,353,Bengaluru FC,Blue Dart,Express,4,False,,14,2025,1059,966,2025-12-02,2025-12-03,2025-12-07
ORD-100029,CUST-36472,Priya Rastogi,Female,34.0,Telangana,Warangal,South,Gold,Credit Card,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,1,66826,48114,Bengaluru FC,DTDC,Express,2,False,,1,66157,48114,18043,2025-10-28,2025-10-29,2025-10-31
ORD-105779,CUST-67155,Urmi Wadhwa,Female,41.0,Maharashtra,Nagpur,West,Gold,Debit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,1,1148,631,Mumbai FC,Ekart,Express,4,False,,13,998,631,367,2025-10-20,2025-10-21,2025-10-25
ORD-105220,CUST-42813,Gayathri Dara,Male,59.0,Kerala,Kochi,South,Bronze,Debit Card,Fashion,Women,Kurti,Biba,FAS-WM-001,3,1551,697,Bengaluru FC,DTDC,Standard,7,True,Damaged Package,6,4373,2091,2282,2025-12-07,2025-12-08,2025-12-15
ORD-105344,CUST-36422,Vasana Sule,Female,56.0,Maharashtra,Nashik,West,Bronze,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,3,3485,1568,Mumbai FC,Delhivery,Same Day,0,False,,16,8782,4704,4078,2024-05-03,2024-05-04,2024-05-04
ORD-100607,CUST-37390,Arya Misra,Female,42.0,Maharashtra,Nashik,West,Bronze,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,2,3474,1563,Mumbai FC,Delhivery,Express,3,False,,18,5697,3126,2571,2024-11-18,2024-11-19,2024-11-22
ORD-105523,CUST-19330,Veer Natarajan,Male,59.0,Andhra Pradesh,Visakhapatnam,South,Silver,UPI,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,3,1159,637,Bengaluru FC,Blue Dart,Express,2,False,,11,3094,1911,1183,2024-05-21,2024-05-22,2024-05-24
ORD-103790,CUST-84461,Tanmayi Saran,Female,20.0,Goa,Margao,West,Bronze,Debit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,1,4163,2497,Mumbai FC,Shadowfax,Standard,7,False,,17,3455,2497,958,2025-02-07,2025-02-08,2025-02-15
ORD-105732,CUST-08267,Henry Mahal,Male,43.0,Karnataka,Udupi,South,Bronze,UPI,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,4,905,543,Bengaluru FC,DTDC,Standard,5,True,Customer Not Available,14,3113,2172,941,2024-10-17,2024-10-18,2024-10-23
ORD-102481,CUST-81642,Harita Kade,Female,65.0,Rajasthan,Jaipur,North,Bronze,Cash on Delivery,Books,Fiction,1984,Penguin,BK-FC-002,2,412,226,Delhi FC,Delhivery,Standard,8,False,,21,650,452,198,2024-04-27,2024-04-28,2024-05-06
ORD-105030,CUST-79023,Nitesh Bala,Female,34.0,Karnataka,Udupi,South,Gold,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,4,628,376,Bengaluru FC,Blue Dart,Standard,7,True,Duplicate Order,12,2210,1504,706,2025-06-26,2025-06-27,2025-07-04
ORD-102454,CUST-76262,Daniel Nanda,Male,20.0,Telangana,Hyderabad,South,Bronze,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,2,3631,1633,Bengaluru FC,Blue Dart,Express,4,False,,23,5591,3266,2325,2025-12-24,2025-12-25,2025-12-29
ORD-102603,CUST-34964,,Female,31.0,Haryana,Panipat,North,Bronze,UPI,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,3,871,479,Delhi FC,Delhivery,Express,2,False,,11,2325,1437,888,2024-12-18,2024-12-19,2024-12-21
ORD-104515,CUST-12878,Kavya Vaidya,Female,55.0,Rajasthan,Jodhpur,North,Bronze,Debit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,363,199,Delhi FC,Ekart,Standard,4,False,,15,617,398,219,2024-08-09,2024-08-10,2024-08-14
ORD-101477,CUST-25775,Karan Vyas,Male,23.0,Odisha,Bhubaneswar,East,Bronze,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,1,3927,2356,Kolkata FC,Delhivery,Standard,6,False,,28,2827,2356,471,2025-03-27,2025-03-28,2025-04-03
ORD-102672,CUST-47047,Bakhshi Walia,Female,57.0,Kerala,Kochi,South,Silver,Net Banking,Books,Fiction,1984,Penguin,BK-FC-002,2,399,219,Bengaluru FC,Delhivery,Standard,8,False,,21,630,438,192,2025-12-30,2025-12-31,2026-01-08
ORD-100207,CUST-93960,Vrinda Khosla,Female,24.0,Gujarat,Ahmedabad,West,Bronze,UPI,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,4,67108,48317,Mumbai FC,Delhivery,Standard,7,True,Fake Order,7,249641,193268,56373,2025-04-06,2025-04-07,2025-04-14
ORD-102179,CUST-44994,Aahana Keer,Female,58.0,Delhi,New Delhi,North,Bronze,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,3,1490,670,Delhi FC,DTDC,Standard,4,False,,19,3620,2010,1610,2024-12-09,2024-12-10,2024-12-14
ORD-103502,CUST-84087,Warhi Bahl,Female,60.0,Gujarat,Vadodara,West,Silver,Net Banking,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,3,67213,48393,Mumbai FC,Shadowfax,Express,3,False,,7,187524,145179,42345,2025-10-01,2025-10-02,2025-10-05
ORD-104255,CUST-94902,Raghav Raval,Male,42.0,Bihar,Patna,East,Bronze,Debit Card,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,2,1113,612,Kolkata FC,Ekart,Standard,7,False,,12,1958,1224,734,2025-12-20,2025-12-21,2025-12-28
ORD-103359,CUST-18161,Alexander Setty,Female,37.0,Odisha,Cuttack,East,Bronze,Credit Card,Electronics,Laptops,MacBook Air M4,Apple,ELE-LP-001,1,104673,75364,Kolkata FC,Delhivery,Express,2,False,,25,78504,75364,3140,2024-10-09,2024-10-10,2024-10-12
ORD-104535,CUST-45718,Chavvi Saxena,Male,41.0,Gujarat,Vadodara,West,Gold,Credit Card,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,3,65789,47368,Mumbai FC,Ekart,Express,3,False,,8,181577,142104,39473,2025-11-12,2025-11-13,2025-11-16
ORD-101567,CUST-46917,Nakul Walla,Female,25.0,Gujarat,Surat,West,Gold,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,2,3667,1650,Mumbai FC,Blue Dart,Standard,7,False,,26,5427,3300,2127,2024-05-17,2024-05-18,2024-05-25
ORD-102773,CUST-11344,Keya Venkatesh,Female,45.0,Delhi,New Delhi,North,Silver,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,4,520,286,Delhi FC,Delhivery,Same Day,0,False,,32,1414,1144,270,2025-11-28,2025-11-29,2025-11-29
ORD-104474,CUST-91255,Yuvraj Puri,Female,26.0,Karnataka,Bengaluru,South,Bronze,UPI,Electronics,Smartphones,OnePlus 13,OnePlus,ELE-SP-003,4,53468,38496,Bengaluru FC,Delhivery,Standard,4,False,,30,149710,153984,-4274,2024-12-22,2024-12-23,2024-12-27
ORD-101776,CUST-15422,Ekavir Mittal,Female,64.0,Haryana,Panipat,North,Gold,Debit Card,Fashion,Women,Sneakers,Nike,FAS-WM-003,4,4217,1897,Delhi FC,Blue Dart,Express,3,True,Customer Not Available,14,14506,7588,6918,2025-02-16,2025-02-17,2025-02-20
ORD-103544,CUST-30436,Bina Doctor,Female,19.0,Bihar,Gaya,East,Silver,Net Banking,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,3,877,526,Kolkata FC,Ekart,Standard,6,False,,35,1710,1578,132,2024-09-08,2024-09-09,2024-09-15
ORD-105246,CUST-25338,Arin Ranganathan,Female,29.0,Bihar,Gaya,East,Bronze,Cash on Delivery,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,3,3820,2292,Kolkata FC,Delhivery,Express,4,False,,28,8251,6876,1375,2024-11-19,2024-11-20,2024-11-24
ORD-101577,CUST-49146,Anthony Majumdar,Female,39.0,Maharashtra,Pune,West,Bronze,Debit Card,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,1,599,359,Mumbai FC,Shadowfax,Standard,8,False,,35,389,359,30,2024-08-01,2024-08-02,2024-08-10
ORD-105190,CUST-28468,Dhruv Mann,Female,48.0,Haryana,Faridabad,North,Gold,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,2,1502,675,Delhi FC,Delhivery,Express,3,False,,29,2132,1350,782,2024-05-05,2024-05-06,2024-05-09
ORD-102707,CUST-76419,Arunima Nadkarni,Male,26.0,Maharashtra,Nashik,West,Bronze,Net Banking,Electronics,Laptops,Lenovo ThinkPad E16,Lenovo,ELE-LP-004,3,73714,53074,Mumbai FC,Blue Dart,Standard,8,False,,31,152587,159222,-6635,2025-10-10,2025-10-11,2025-10-19
ORD-105241,CUST-58402,Logan Rau,Male,47.0,West Bengal,Durgapur,East,Gold,UPI,Books,Fiction,1984,Penguin,BK-FC-002,3,410,225,Kolkata FC,Delhivery,Standard,4,False,,22,959,675,284,2025-10-24,2025-10-25,2025-10-29
ORD-102465,CUST-61725,Amruta Chaudhuri,Male,64.0,West Bengal,Siliguri,East,Bronze,UPI,Electronics,Accessories,USB-C Hub,Anker,ELE-AC-003,4,2441,1757,Kolkata FC,Ekart,Express,4,False,,23,7518,7028,490,2025-04-10,2025-04-11,2025-04-15
ORD-102549,CUST-07723,Chandani Sahota,Male,69.0,Delhi,New Delhi,North,Silver,Debit Card,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,1,73456,52888,Delhi FC,Blue Dart,Express,4,False,,33,49215,52888,-3673,2025-04-03,2025-04-04,2025-04-08
ORD-103562,CUST-33712,Abha Mangat,Female,63.0,Goa,Margao,West,Silver,Debit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,1,925,508,Mumbai FC,Blue Dart,Express,4,False,,2,906,508,398,2024-05-03,2024-05-04,2024-05-08
ORD-102383,CUST-82939,Dalbir Venkatesh,Female,41.0,Punjab,Ludhiana,North,Bronze,Debit Card,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,3,63235,45529,Delhi FC,Ekart,Standard,4,False,,11,168837,136587,32250,2025-10-07,2025-10-08,2025-10-12
ORD-100149,CUST-90969,Zarna Shetty,Male,48.0,Delhi,New Delhi,North,Bronze,UPI,Electronics,Smartphones,OnePlus 13,OnePlus,ELE-SP-003,3,57094,41107,Delhi FC,Delhivery,Express,2,False,,9,155866,123321,32545,2024-03-11,2024-03-12,2024-03-14
ORD-102476,CUST-66208,Charita Chakraborty,Female,23.0,Uttar Pradesh,Noida,North,Bronze,Cash on Delivery,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,1,63834,45960,Delhi FC,DTDC,Standard,4,False,,12,56173,45960,10213,2024-01-28,2024-01-29,2024-02-02
ORD-100555,CUST-06170,Chasmum Subramanian,Female,37.0,Gujarat,Vadodara,West,Silver,Credit Card,Electronics,Laptops,MacBook Air M4,Apple,ELE-LP-001,1,106963,77013,Mumbai FC,Ekart,Standard,6,False,,27,78082,77013,1069,2024-10-19,2024-10-20,2024-10-26
ORD-100386,CUST-17333,Dayamai Nori,Male,55.0,Odisha,Cuttack,East,Bronze,UPI,Books,Fiction,1984,Penguin,BK-FC-002,2,382,210,Kolkata FC,Ekart,Standard,6,False,,2,748,420,328,2024-05-10,2024-05-11,2024-05-17
ORD-105331,CUST-76393,Falak Grover,Female,63.0,Delhi,New Delhi,North,Platinum,Net Banking,Books,Fiction,1984,Penguin,BK-FC-002,3,379,208,Delhi FC,DTDC,Express,4,True,Customer Refused,12,1000,624,376,2025-06-08,2025-06-09,2025-06-13
ORD-100064,CUST-37701,Darsh Rau,Female,40.0,Bihar,Patna,East,Bronze,Credit Card,Fashion,Women,Kurti,Biba,FAS-WM-001,1,1476,664,Kolkata FC,Ekart,Standard,6,False,,27,1077,664,413,2025-07-28,2025-07-29,2025-08-04
ORD-105412,CUST-89907,Jai Singh,Male,56.0,West Bengal,Durgapur,East,Silver,Debit Card,Electronics,Accessories,Mechanical Keyboard,Keychron,ELE-AC-002,2,5499,3959,Kolkata FC,Delhivery,Standard,4,False,,0,10998,7918,3080,2025-10-22,2025-10-23,2025-10-27
ORD-104292,CUST-90639,Oliver Kunda,Female,68.0,Kerala,Kozhikode,South,Silver,Debit Card,Electronics,Accessories,Mechanical Keyboard,Keychron,ELE-AC-002,4,5457,3929,Bengaluru FC,Shadowfax,Express,4,False,,24,16589,15716,873,2025-04-05,2025-04-06,2025-04-10
ORD-103190,CUST-21514,Oeshi Bali,Male,22.0,Tamil Nadu,Madurai,South,Silver,Credit Card,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,2,6678,4006,Bengaluru FC,Shadowfax,Standard,8,False,,33,8948,8012,936,2025-12-05,2025-12-06,2025-12-14
ORD-104890,CUST-51911,Charan Taneja,Male,53.0,West Bengal,Howrah,East,Silver,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,4,1508,904,Kolkata FC,Delhivery,Express,3,True,Wrong Address,25,4524,3616,908,2025-06-18,2025-06-19,2025-06-22
ORD-104356,CUST-44177,Matthew Kala,Female,58.0,Punjab,Amritsar,North,Gold,Credit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,935,514,Delhi FC,Ekart,Same Day,0,False,,32,1271,1028,243,2024-02-04,2024-02-05,2024-02-05
ORD-102193,CUST-69403,Wazir Das,Male,64.0,Haryana,Faridabad,North,Silver,UPI,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,2,1070,588,Delhi FC,Ekart,Standard,7,False,,27,1562,1176,386,2025-03-25,2025-03-26,2025-04-02
ORD-105755,CUST-25145,Yashvi Batta,Female,61.0,Kerala,Kochi,South,Silver,Net Banking,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2476,1114,Bengaluru FC,Delhivery,Express,4,False,,5,2352,1114,1238,2024-06-12,2024-06-13,2024-06-17
ORD-102395,CUST-03692,Wyatt Modi,Female,37.0,Punjab,Jalandhar,North,Gold,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,4,3897,2338,Delhi FC,Ekart,Express,3,False,,17,12938,9352,3586,2025-10-21,2025-10-22,2025-10-25
ORD-104096,CUST-17826,Umang Butala,Male,48.0,Haryana,Gurugram,North,Bronze,UPI,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,1,837,376,Delhi FC,Ekart,Express,4,False,,24,636,376,260,2024-09-21,2024-09-22,2024-09-26
ORD-100289,CUST-40379,Nimrat Dubey,Female,64.0,Maharashtra,Nashik,West,Silver,UPI,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,2,759,341,Mumbai FC,Shadowfax,Standard,7,False,,34,1001,682,319,2024-01-06,2024-01-07,2024-01-14
ORD-105778,CUST-18997,Rachita Venkatesh,Female,23.0,Kerala,Thiruvananthapuram,South,Bronze,Cash on Delivery,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,2,570,342,Bengaluru FC,Blue Dart,Standard,7,False,,28,820,684,136,2025-02-07,2025-02-08,2025-02-15
ORD-100406,CUST-82503,Lajita Walia,Male,27.0,Bihar,Gaya,East,Silver,Credit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,4,2082,936,Kolkata FC,Blue Dart,Same Day,1,False,,28,5996,3744,2252,2024-05-29,2024-05-30,2024-05-31
ORD-101360,CUST-00762,Victor Radhakrishnan,Female,55.0,Tamil Nadu,Coimbatore,South,Bronze,Credit Card,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,3,620,372,Bengaluru FC,Blue Dart,Express,3,False,,28,1339,1116,223,2025-03-03,2025-03-04,2025-03-07
ORD-104695,CUST-11479,Amara Pandya,Male,52.0,Telangana,Warangal,South,Bronze,UPI,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,4,2475,1485,Bengaluru FC,Blue Dart,Same Day,0,False,,0,9900,5940,3960,2025-04-03,2025-04-04,2025-04-04
ORD-105563,CUST-90748,Raagini Dewan,Male,68.0,West Bengal,Howrah,East,Silver,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,1,2063,928,Kolkata FC,Delhivery,Standard,6,False,,32,1402,928,474,2024-11-24,2024-11-25,2024-12-01
ORD-101229,CUST-79775,Lila Nagy,Male,57.0,Bihar,Gaya,East,Gold,Credit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,1,1216,668,Kolkata FC,Blue Dart,Standard,5,False,,5,1155,668,487,2025-04-30,2025-05-01,2025-05-06
ORD-101001,CUST-64649,Ayaan Pandey,Male,42.0,West Bengal,Kolkata,East,Bronze,UPI,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,1,1094,601,Kolkata FC,Delhivery,Standard,5,False,,9,995,601,394,2024-08-12,2024-08-13,2024-08-18
ORD-104720,CUST-16112,Dhruv Sethi,Female,39.0,Jharkhand,Ranchi,East,Silver,UPI,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,4,3821,2292,Kolkata FC,Delhivery,Express,2,False,,31,10545,9168,1377,2025-03-11,2025-03-12,2025-03-14
ORD-104025,CUST-87262,Logan Dar,Male,36.0,Kerala,Thiruvananthapuram,South,Bronze,Cash on Delivery,Books,Fiction,1984,Penguin,BK-FC-002,2,399,219,Bengaluru FC,Delhivery,Same Day,1,False,,11,710,438,272,2025-03-02,2025-03-03,2025-03-04
ORD-100075,CUST-73260,Madhavi Lanka,Female,59.0,Karnataka,Mangaluru,South,Silver,Net Banking,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,3,12372,8907,Bengaluru FC,Blue Dart,Same Day,1,False,,31,25610,26721,-1111,2024-07-15,2024-07-16,2024-07-17
ORD-102698,CUST-48665,Saumya Raja,Male,63.0,Punjab,Jalandhar,North,Bronze,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,475,261,Delhi FC,Blue Dart,Standard,5,False,,14,817,522,295,2025-12-28,2025-12-29,2026-01-03
ORD-102509,CUST-79117,Osha Walia,Male,46.0,West Bengal,Siliguri,East,Bronze,UPI,Books,Fiction,1984,Penguin,BK-FC-002,3,418,229,Kolkata FC,Delhivery,Express,3,False,,33,840,687,153,2025-06-30,2025-07-01,2025-07-04
ORD-100224,CUST-60667,Upasna Srinivas,Female,40.0,Telangana,Warangal,South,Silver,Credit Card,Electronics,Smartphones,Apple iPhone 16,Apple,ELE-SP-001,3,82868,59664,Bengaluru FC,Blue Dart,Standard,6,False,,4,238659,178992,59667,2024-03-18,2024-03-19,2024-03-25
ORD-103378,CUST-52294,Lakshit Vyas,Female,23.0,Andhra Pradesh,Visakhapatnam,South,Bronze,Credit Card,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,4,73388,52839,Bengaluru FC,Delhivery,Standard,8,False,,35,190808,211356,-20548,2024-11-24,2024-11-25,2024-12-03
ORD-101532,CUST-91870,Edhitha Palan,Female,64.0,Maharashtra,Nagpur,West,Gold,Net Banking,Electronics,Laptops,Lenovo ThinkPad E16,Lenovo,ELE-LP-004,1,75601,54432,Mumbai FC,Ekart,Standard,4,False,,23,58212,54432,3780,2025-08-16,2025-08-17,2025-08-21
ORD-100886,CUST-95680,Chandani Devan,Female,32.0,Tamil Nadu,Chennai,South,Silver,UPI,Books,Fiction,1984,Penguin,BK-FC-002,3,394,216,Bengaluru FC,Blue Dart,Same Day,0,False,,26,874,648,226,2025-11-18,2025-11-19,2025-11-19
ORD-100047,CUST-43574,Kabir Soman,Female,47.0,Gujarat,Surat,West,Gold,Net Banking,Fashion,Women,Kurti,Biba,FAS-WM-001,4,1430,643,Mumbai FC,Shadowfax,Express,3,False,,9,5205,2572,2633,2025-05-22,2025-05-23,2025-05-26
ORD-101269,CUST-36410,Sanaya Khosla,Female,49.0,Jharkhand,Jamshedpur,East,Silver,Credit Card,Books,Fiction,1984,Penguin,BK-FC-002,3,414,227,Kolkata FC,Delhivery,Same Day,0,False,,27,906,681,225,2024-10-08,2024-10-09,2024-10-09
ORD-104534,CUST-01261,Advay Mahal,Female,65.0,Uttar Pradesh,Varanasi,North,Gold,Debit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,1,3804,2282,Delhi FC,Ekart,Express,3,True,Wrong Address,6,3575,2282,1293,2025-09-02,2025-09-03,2025-09-06
ORD-105229,CUST-57287,Falan Bumb,Male,42.0,Jharkhand,Jamshedpur,East,Silver,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,1,1899,854,Kolkata FC,Blue Dart,Same Day,1,False,,20,1519,854,665,2024-12-10,2024-12-11,2024-12-12
ORD-103311,CUST-96467,Chaitaly Gulati,Male,67.0,Andhra Pradesh,Vijayawada,South,Bronze,Credit Card,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,4,1248,898,Bengaluru FC,Shadowfax,Same Day,0,False,,7,4642,3592,1050,2024-07-23,2024-07-24,2024-07-24
ORD-104943,CUST-21540,Fariq Mishra,Female,70.0,Tamil Nadu,Coimbatore,South,Bronze,Debit Card,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,4,1449,869,Bengaluru FC,DTDC,Standard,8,False,,6,5448,3476,1972,2025-06-18,2025-06-19,2025-06-27
ORD-102367,CUST-49682,Hardik Dube,Male,41.0,Punjab,Jalandhar,North,Silver,Credit Card,Fashion,Men,Running Shoes,Puma,FAS-MN-003,4,3332,1499,Delhi FC,Blue Dart,Express,4,False,,32,9063,5996,3067,2025-04-19,2025-04-20,2025-04-24
ORD-104666,CUST-61066,Dhriti Naik,Female,27.0,Gujarat,Surat,West,Bronze,Credit Card,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,2,2382,1429,Mumbai FC,Blue Dart,Express,4,False,,4,4573,2858,1715,2024-09-19,2024-09-20,2024-09-24
ORD-104193,CUST-90079,Banjeet Korpal,Female,20.0,Tamil Nadu,Madurai,South,Bronze,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,1,4176,1879,Bengaluru FC,Delhivery,Express,2,False,,13,3633,1879,1754,2025-08-23,2025-08-24,2025-08-26
ORD-101758,CUST-63847,Chandresh De,Female,27.0,Andhra Pradesh,Visakhapatnam,South,Silver,UPI,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,1,6852,4111,Bengaluru FC,Blue Dart,Same Day,1,False,,11,6098,4111,1987,2024-11-19,2024-11-20,2024-11-21
ORD-101124,CUST-19851,Aarna Goswami,Male,20.0,Punjab,Ludhiana,North,Silver,Debit Card,Fashion,Women,Handbag,Lavie,FAS-WM-002,2,2391,1075,Delhi FC,Delhivery,Standard,8,False,,0,4782,2150,2632,2024-12-13,2024-12-14,2024-12-22
ORD-101522,CUST-71513,Tejas Chowdhury,Female,53.0,Maharashtra,Nagpur,West,Bronze,UPI,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,933,513,Mumbai FC,Shadowfax,Standard,6,False,,25,1399,1026,373,2024-09-19,2024-09-20,2024-09-26
ORD-104293,CUST-48205,Bhavani Yadav,Female,64.0,Goa,Margao,West,Bronze,Debit Card,Fashion,Women,Sneakers,Nike,FAS-WM-003,4,4094,1842,Mumbai FC,Delhivery,Express,2,False,,23,12609,7368,5241,2024-08-05,2024-08-06,2024-08-08
ORD-101036,CUST-73255,Hamsini Subramanian,Female,67.0,Telangana,Hyderabad,South,Bronze,Credit Card,Fashion,Men,Running Shoes,Puma,FAS-MN-003,1,3400,1530,Bengaluru FC,Blue Dart,Standard,4,False,,18,2788,1530,1258,2025-11-10,2025-11-11,2025-11-15
ORD-104107,CUST-32462,Vasana Sule,Female,46.0,Jharkhand,Jamshedpur,East,Bronze,Net Banking,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,336,184,Kolkata FC,Ekart,Standard,7,False,,28,483,368,115,2024-10-04,2024-10-05,2024-10-12
ORD-100635,CUST-80479,Geetika Merchant,Male,39.0,Haryana,Panipat,North,Gold,Net Banking,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,3,7010,4206,Delhi FC,Ekart,Standard,4,True,Duplicate Order,32,14300,12618,1682,2024-05-31,2024-06-01,2024-06-05
ORD-103143,CUST-55623,Balvan Dugal,Female,21.0,Punjab,Ludhiana,North,Silver,Net Banking,Fashion,Men,Running Shoes,Puma,FAS-MN-003,1,3665,1649,Delhi FC,Blue Dart,Standard,6,False,,1,3628,1649,1979,2025-12-18,2025-12-19,2025-12-25
ORD-105789,CUST-82988,Liam Bora,Male,26.0,Tamil Nadu,Ooty,South,Bronze,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,4,3512,1580,Bengaluru FC,DTDC,Standard,8,False,,17,11659,6320,5339,2025-10-28,2025-10-29,2025-11-06
